attraction_id,city_id,attraction_name,category,entry_fee
3358,490,Palm Field,Tourist Spot,9.43
3359,490,Spring Creek Falls,Tourist Spot,4.13
3360,491,Marae Māha'iātea,Tourist Spot,17.44
3361,491,Fort de Taravao,Tourist Spot,2.13
3362,491,Marae,Tourist Spot,17.05
3363,491,Jardins d'eau de Vaipahi,Tourist Spot,6.12
3364,491,Grottes de Māra’a,Tourist Spot,14.25
3365,491,Cascade de Vaiuna,Tourist Spot,9.92
3366,491,Marae Arahurahu,Tourist Spot,9.73
3367,491,Jardin Botanique Harrison Smith,Tourist Spot,13.13
3368,491,Arboretum,Tourist Spot,7.28
3369,491,Cascades de Faaone,Tourist Spot,18.24
3370,491,Toanui,Tourist Spot,13.59
3371,491,Captage 1000 sources,Tourist Spot,2.76
3372,491,Rampe parapente,Tourist Spot,15.43
3373,491,Fort de Faa Rahi,Tourist Spot,9.22
3374,491,Fare Hape,Tourist Spot,13.81
3375,491,Lac des nénuphars,Tourist Spot,16.76
3376,492,Monumento Cristo Redentor,Tourist Spot,15.52
3377,492,Biocentro Güembé,Tourist Spot,7.01
3378,492,Avión Pirata,Tourist Spot,2.70
3379,492,Laguna Capiguara,Tourist Spot,4.25
3380,492,Paloma de la paz,Tourist Spot,16.30
3381,492,Aguas Danzantes,Tourist Spot,6.68
3382,492,Sede del Adulto Mayor,Tourist Spot,18.94
3383,492,Laguna Capiguara,Tourist Spot,6.42
3384,492,Cabañas del Río Pirai,Tourist Spot,4.67
3385,492,La Madre India,Tourist Spot,15.20
3386,492,Coronel Ignacio Warnes,Tourist Spot,15.61
3387,492,Monumento El Chiriguano,Tourist Spot,14.17
3388,492,Chofer de la Guerra del Chaco,Tourist Spot,16.82
3389,492,La Gesta del Oriente Boliviano,Tourist Spot,10.94
3390,492,Melchor Pinto,Tourist Spot,10.96
3391,492,Ñuflo de Chávez,Tourist Spot,11.63
3392,492,Max Fernández,Tourist Spot,7.68
3393,492,Familia Chiquitana,Tourist Spot,1.82
3394,492,Jorge Roca y Gumercindo Coronado,Tourist Spot,6.11
3395,492,Edmundo Salazar & María Elena Oroza,Tourist Spot,5.71
3396,493,Margaritaville,Tourist Spot,16.48
3397,493,The Cage (1806),Tourist Spot,4.28
3398,493,Rose Hall Great House (1770),Tourist Spot,3.75
3399,493,Doctor's Cave Bathing Club,Tourist Spot,19.86
3400,493,Historic Court House (1774),Tourist Spot,10.10
3401,493,Tryall Great House,Tourist Spot,13.02
3402,493,Emancipation War 1831-32,Tourist Spot,4.99
3403,493,Sam Sharpe preaching,Tourist Spot,14.67
3404,493,Sam Sharpe Square,Tourist Spot,4.64
3405,493,The Creek Dome,Tourist Spot,8.96
3406,493,Rocklands Bird Sanctuary,Tourist Spot,10.40
3407,493,World War I Monument,Tourist Spot,19.49
3408,493,Henry Fairchild's Cut Stone Aqueduct and Waterwheel (1700),Tourist Spot,11.15
3409,493,Ahhh...Ras Natango Gallery & Garden,Tourist Spot,11.66
3410,493,Montego River Gardens,Tourist Spot,4.77
3411,493,Rastafari Indigenous Village,Tourist Spot,10.71
3412,493,Hip Strip (Gloucester Ave),Tourist Spot,14.18
3413,493,Montego Bay Civic Centre,Tourist Spot,6.58
3414,495,La Trampa,Tourist Spot,1.21
3415,494,Fuerte de San Diego,Tourist Spot,5.37
3416,494,Cliff Divers,Tourist Spot,9.79
3417,494,Fortín Álvarez,Tourist Spot,15.72
3418,494,Jardin Botanico de Acapulco,Tourist Spot,15.74
3419,494,Villa Rincon del Mar,Tourist Spot,16.47
3420,494,Rincon de las Morenas,Tourist Spot,0.25
3421,494,La Quebrada,Tourist Spot,12.27
3422,494,Monumento a los Niños Héroes,Tourist Spot,2.66
3423,494,los engranes,Tourist Spot,13.26
3424,494,La Quebrada,Tourist Spot,0.04
3425,494,Villa Margaritas,Tourist Spot,10.74
3426,494,"Casa de los Vientos, mural de Diego Rivera",Tourist Spot,11.55
3427,494,Globo Terraqueo,Tourist Spot,15.89
3428,494,Julio regalado,Tourist Spot,8.33
3429,494,Vaca alebrije,Tourist Spot,8.59
3430,494,Bienvenidos a la Venta Gro.,Tourist Spot,19.94
3431,494,The pocket monster,Tourist Spot,8.43
3432,494,Dios es Amor,Tourist Spot,15.14
3433,494,Guerrero Azteca,Tourist Spot,9.59
3434,494,Gran Tiburon Blanco,Tourist Spot,7.39
3435,495,Isla Olocuita,Tourist Spot,18.64
3436,495,Isla Verde,Tourist Spot,10.67
3437,495,"Playa Gemelas, Punta Serrucho",Tourist Spot,8.80
3438,495,Turtle Trap,Tourist Spot,10.19
3439,495,Punta Serrucho,Tourist Spot,18.18
3440,495,Chocolate Tour Manuel Antonio,Tourist Spot,6.94
3441,495,Santuario Canopy Tour,Tourist Spot,5.64
3442,495,Rock viewpoint,Tourist Spot,11.64
3443,495,Quepo Canyoning Office,Tourist Spot,7.57
3444,495,Manuel Antonio Park,Tourist Spot,14.95
3445,496,المركز العلمي,Tourist Spot,12.14
3446,496,داو فاتح الخير,Tourist Spot,2.87
3447,496,صالون شذر,Tourist Spot,2.32
3448,496,Al-Hashemi-II (Ship),Tourist Spot,19.57
3449,496,أبراج الكويت,Tourist Spot,17.21
3450,496,قصر السيف,Tourist Spot,8.27
3451,496,Dhow Harbour,Tourist Spot,1.61
3452,496,View of Kuwait City,Tourist Spot,3.72
3453,496,work,Tourist Spot,0.01
3454,496,ساحة الصفاة,Tourist Spot,19.05
3455,496,Al ferdous,Tourist Spot,15.86
3456,496,Salmiya blowers,Tourist Spot,8.07
3457,496,بيت السدو,Tourist Spot,8.48
3459,496,ساحة الصفاة,Tourist Spot,14.46
3460,496,بورصة الكويت,Tourist Spot,6.58
3461,496,Musical Fountain,Tourist Spot,3.47
3462,496,Al Hamra Tower,Tourist Spot,9.78
3463,496,Silsan Boat tour - 1KD (20 min),Tourist Spot,6.52
3464,496,الحصاوى,Tourist Spot,7.61
3465,498,Garden of the Sleeping Giant,Tourist Spot,13.48
3466,498,Savala Island,Tourist Spot,3.80
3467,498,Vuda Ancient Fortress,Tourist Spot,19.15
3468,498,Zipline and Orchid Waterfalls,Tourist Spot,11.28
3469,498,Rise beyond the Reef,Tourist Spot,6.98
3470,498,Total Petrol Tanks,Tourist Spot,3.91
3471,498,Mobil Petrol Tanks,Tourist Spot,7.91
3472,498,Vuda village,Tourist Spot,7.12
3473,499,Big Bula Waterpark,Tourist Spot,6.02
3474,499,memorial Site,Tourist Spot,8.97
3475,499,Golf Course,Tourist Spot,4.43
3476,499,Sleeping Giant Zipline,Tourist Spot,6.60
3477,500,Château d'Ouchy,Tourist Spot,6.01
3478,500,Château de Glérolles,Tourist Spot,13.29
3479,500,Buvette Cachat,Tourist Spot,16.05
3480,500,Mairie d'Évian-les-Bains,Tourist Spot,7.14
3481,500,Château de Morges,Tourist Spot,7.21
3482,500,The Jump Spot,Tourist Spot,12.78
3483,500,Borne des Trois Jorats,Tourist Spot,8.14
3484,500,Borne Lausanne et Ours de Berne,Tourist Spot,0.77
3485,500,Borne Ours de Berne - Ours de Berne et Lausanne 7,Tourist Spot,5.76
3486,500,Tour de Sauvabelin,Tourist Spot,10.86
3487,500,Château de Vullierens,Tourist Spot,3.91
3488,500,Villa romaine de Pully,Tourist Spot,3.05
3489,500,Tumulus d'Assens,Tourist Spot,14.45
3490,500,Lavaux Vinorama,Tourist Spot,17.88
3491,500,Pince coulée de la Riponne,Tourist Spot,5.59
3492,500,MiNi-Train Pully,Tourist Spot,19.24
3493,500,Maison forte d'Allaman,Tourist Spot,7.23
3494,500,Chapelle de Maraiche,Tourist Spot,4.09
3495,500,Elément blanc,Tourist Spot,6.98
3496,500,Menhir en mémoire du Major Davel,Tourist Spot,2.29
3497,502,Wasserturm Hotel Cologne,Tourist Spot,5.29
3498,501,Os Observadores,Tourist Spot,3.33
3499,501,Quadro Moldura,Tourist Spot,1.09
3500,502,Excelsior Hotel Ernst,Tourist Spot,5.55
3501,501,AlgarExperience,Tourist Spot,0.24
3502,501,Castelo de Loulé,Tourist Spot,17.03
3503,501,Ponte do Barão,Tourist Spot,10.66
3504,501,Cerro da Vila,Tourist Spot,5.01
3505,501,Igreja Matriz de Loulé,Tourist Spot,1.16
3506,501,Torre da Medronheira,Tourist Spot,17.19
3507,501,Café Calcinha,Tourist Spot,16.41
3508,501,Igreja de São João da Venda,Tourist Spot,8.29
3509,501,Vendedora do Mercado,Tourist Spot,6.82
3510,501,Estátua António Aleixo,Tourist Spot,11.65
3511,501,Banhos Islâmicos de Loulé (Hammam),Tourist Spot,13.85
3512,501,Bicas Velhas,Tourist Spot,7.97
3513,501,Porta de Sant Ana,Tourist Spot,1.64
3514,501,Livraria da Praia dos Arrifes,Tourist Spot,13.19
3515,502,Museum für Angewandte Kunst,Tourist Spot,4.38
3516,502,Schloss Augustusburg,Tourist Spot,7.92
3517,502,Kaiserbahnhof,Tourist Spot,17.27
3518,502,Kreissparkasse Köln,Tourist Spot,19.32
3519,502,Museum für Ostasiatische Kunst,Tourist Spot,18.10
3520,502,Köln Triangle,Tourist Spot,7.31
3521,502,Geusenfriedhof,Tourist Spot,5.27
3522,502,Duftmuseum im Farina-Haus,Tourist Spot,0.65
3523,502,Feierabendhaus,Tourist Spot,5.74
3524,502,Finanzamt Köln-Mitte,Tourist Spot,1.10
3525,502,Kulturbunker Mülheim,Tourist Spot,6.38
3526,502,St. Maria Lyskirchen,Tourist Spot,11.43
3527,502,Industriemuseum Freudenthaler Sensenhammer,Tourist Spot,12.45
3528,502,Eltzhof,Tourist Spot,0.56
3529,502,TurmX- Der Kletterturm,Tourist Spot,5.37
3530,503,Castello dei Vicari,Tourist Spot,15.88
3531,503,Tempio di Minerva Medica,Tourist Spot,18.80
3532,503,Ex chiesa della Compagnia,Tourist Spot,4.26
3533,503,Rocca di Pietracassia,Tourist Spot,19.30
3534,503,Cappella di Santa Caterina,Tourist Spot,17.47
3535,503,Miniera di Caporciano,Tourist Spot,10.65
3536,503,Il Mulino di Orciatico,Tourist Spot,17.37
3537,503,Mulino a vento,Tourist Spot,8.20
3538,503,Castello di Gello Mattaccino,Tourist Spot,4.40
3539,503,Torre dei Belforti,Tourist Spot,3.88
3540,503,Villa del Carretta,Tourist Spot,9.83
3541,503,Monumento ai Caduti Terricciola,Tourist Spot,17.29
3542,503,Monumento ai Caduti per la Patria,Tourist Spot,19.64
3543,503,Quattro uomini muti,Tourist Spot,18.17
3544,503,Targa commemorativa deportazione famiglia Della Seta,Tourist Spot,0.92
3545,503,Monumento ai Caduti di Chianni,Tourist Spot,7.98
3546,503,Monumento a Fulvio Giaconi,Tourist Spot,0.52
3547,503,Monumento ai Caduti,Tourist Spot,17.59
3548,503,Monumento ai Caduti,Tourist Spot,1.85
3549,503,Telefono del vento,Tourist Spot,14.39
3550,504,Upper Hunnasfall,Tourist Spot,17.70
3551,504,Bogambara,Tourist Spot,2.72
3552,505,ရွှေတိဂုံစေတီ,Tourist Spot,18.13
3553,504,St. Paul's Church,Tourist Spot,13.93
3554,504,Red Cross Cultural Hall,Tourist Spot,1.75
3555,504,Arthur’s Seat,Tourist Spot,5.42
3556,504,Queen's Bath,Tourist Spot,9.70
3557,504,Medavasala,Tourist Spot,4.66
3558,504,George Gardner Monument,Tourist Spot,4.85
3559,504,The Muladeni Panadapa,Tourist Spot,10.49
3560,504,Ehelepola Walawwa,Tourist Spot,13.39
3561,504,Kandy Raja Pihilla,Tourist Spot,19.23
3562,504,Kengalla Ambalama,Tourist Spot,14.41
3563,504,Hunnasgiri Ella,Tourist Spot,5.20
3564,504,Thwaites monument,Tourist Spot,1.51
3565,504,Holuwagoda,Tourist Spot,16.54
3566,504,New Ranweli Spice Garden 99,Tourist Spot,4.93
3567,504,World War I Memorial,Tourist Spot,13.56
3568,504,Anagarika Dharmapala,Tourist Spot,6.98
3569,504,Hatale Patana World's End,Tourist Spot,14.74
3570,504,War Memorial,Tourist Spot,14.52
3571,505,Karaweik Palace Restaurant,Tourist Spot,2.34
3572,505,Nourish Cafe,Tourist Spot,1.95
3573,505,British Embassy,Tourist Spot,18.43
3574,505,Yangon General Post Office,Tourist Spot,7.04
3575,505,Myanm/Art,Tourist Spot,13.42
3576,505,Embassy of India,Tourist Spot,0.13
3577,505,ခြောက်ထပ်ကြီး စေတီ,Tourist Spot,5.88
3578,505,Yangon Stock Exchange,Tourist Spot,9.24
3579,505,ရန်ကုန်မြို့တော်ခန်းမ,Tourist Spot,13.90
3580,505,Sakura Tower,Tourist Spot,5.06
3581,505,ဆူးလေဘုရား,Tourist Spot,4.34
3582,505,ဝန်ကြီးများရုံး,Tourist Spot,17.46
3583,505,เจดีย์โบตะตอง,Tourist Spot,1.90
3584,505,Gandhi Hall,Tourist Spot,12.23
3585,505,Lim Chin Tsong Palace,Tourist Spot,12.28
3586,505,Yangon Heritage Trust,Tourist Spot,19.47
3587,505,Fokker F27,Tourist Spot,10.08
3588,505,Wealth Ocean International,Tourist Spot,4.70
3589,505,Revolution Park (Taw Hlan Yayy Park),Tourist Spot,3.81
3590,506,Complejo Arqueológico Mateo Salado,Tourist Spot,4.33
3591,506,Museo Planetario José Castro Mendívil,Tourist Spot,10.59
3592,506,Hacienda Tres Cañas,Tourist Spot,19.70
3593,506,ChocoMuseo,Tourist Spot,9.14
3594,506,Centro Histórico de Lima,Tourist Spot,18.61
3595,506,Palacio Nacíonal de Gobierno,Tourist Spot,11.60
3596,506,Plaza San Martín,Tourist Spot,15.81
3597,506,Huaca San Borja,Tourist Spot,4.93
3598,506,Mansión de la familia Berckemeyer,Tourist Spot,18.07
3599,506,Plaza Mayor de Lima,Tourist Spot,2.69
3600,506,La Feria Unión de Barranco,Tourist Spot,6.97
3601,506,Diosa Feme,Tourist Spot,14.15
3602,506,Fuente de la Tradición,Tourist Spot,0.89
3603,506,Selva escondida San Juan de Lurigancho,Tourist Spot,18.39
3604,506,Condorito y Whashington,Tourist Spot,7.33
3605,506,Zona Histórica Intangible del Morro Solar,Tourist Spot,17.03
3606,506,Palacio de Gobierno,Tourist Spot,11.27
3607,506,Hospital Real de San Andrés,Tourist Spot,10.29
3608,506,Fortaleza del Real Felipe,Tourist Spot,2.52
3609,506,Huaca Aliaga,Tourist Spot,13.22
3610,508,El Rodadero,Tourist Spot,8.72
3611,507,Cataratas del Iguazú,Tourist Spot,9.42
3612,507,Centro de Visitantes - Parque Nacional das Cataratas do Iguaçu,Tourist Spot,11.85
3613,507,Culturas Park,Tourist Spot,12.42
3614,507,Garganta del Diablo,Tourist Spot,0.51
3615,507,Salto Mbocay,Tourist Spot,2.49
3616,507,Salto Mbocay,Tourist Spot,11.57
3617,507,Super Carros,Tourist Spot,5.76
3618,507,Salto Mbocay,Tourist Spot,7.77
3619,507,Mirador Garganta Del Diablo,Tourist Spot,15.16
3620,507,Mirante Foz do Iguaçu,Tourist Spot,11.82
3621,507,Torre Tanque,Tourist Spot,19.30
3622,507,Mirador Salto Eva,Tourist Spot,17.77
3623,507,Salto Mbiguá,Tourist Spot,12.61
3624,507,Mirador Dos Hermanas,Tourist Spot,13.76
3625,507,Mirador Salto Chico,Tourist Spot,18.02
3626,507,La Aripuca,Tourist Spot,11.01
3627,507,Salto Dos Hermanas,Tourist Spot,10.60
3628,507,Salto Álvar Núñez,Tourist Spot,17.90
3629,507,Salto Dos Hermanas,Tourist Spot,19.46
3630,507,Salto Bernabé Méndez,Tourist Spot,19.33
3631,508,Quinta de San Pedro Alejandrino,Tourist Spot,9.54
3632,508,Reserva natural de iguanas,Tourist Spot,1.81
3633,508,Fuerte El Gran Morro,Tourist Spot,9.21
3634,508,Playa Grande,Tourist Spot,13.22
3635,508,Playa Salguero,Tourist Spot,6.01
3636,508,La Candelaria,Tourist Spot,9.24
3637,508,Altar de La Patria,Tourist Spot,11.43
3638,508,Bahia Concha,Tourist Spot,10.58
3639,508,"Monumento Carlos '"El Pibe'" Valderrama",Tourist Spot,14.09
3640,508,Monumento de Pareja Tayrona,Tourist Spot,16.24
3641,508,Estatua a Simón Bolívar,Tourist Spot,19.37
3642,508,Templete de Santander,Tourist Spot,1.84
3643,508,Parque Taikú,Tourist Spot,9.82
3644,508,Centro Histórico de Santa Marta,Tourist Spot,10.69
3645,508,Castillo de San Fernando,Tourist Spot,0.98
3646,508,Casa de la Aduana,Tourist Spot,18.22
3647,508,Indigenous Stairs,Tourist Spot,18.51
3648,508,Natural Jacuzzi,Tourist Spot,4.23
3649,508,Locomotora del Ferrocarril,Tourist Spot,15.10
3650,509,Logistica y Eventos La 36,Tourist Spot,13.34
3651,509,Vestigios antiguo Puente Ortiz,Tourist Spot,5.29
3652,509,Cristo Rey,Tourist Spot,2.22
3653,509,Las Tres Cruces,Tourist Spot,3.42
3654,509,El Gato del Río,Tourist Spot,5.51
3655,509,Monumento a Sebastian de Belalcazar,Tourist Spot,13.65
4366,549,Lyngbygård,Tourist Spot,14.36
3656,509,Monumento a Simón Bolívar,Tourist Spot,1.98
3657,509,Monumento a Jorge Isaacs,Tourist Spot,14.70
3658,509,Monumento a Joaquín de Cayzedo y Cuero,Tourist Spot,1.09
3659,509,Bichacue Yath - Arte y Naturaleza,Tourist Spot,7.82
3660,509,Mano de la Resistencia del Paro,Tourist Spot,1.22
3661,509,Bernardo O´higgins,Tourist Spot,12.07
3662,509,Casa ProArtes,Tourist Spot,13.51
3663,509,Plazoleta de la Caleñidad,Tourist Spot,9.37
3664,509,Puente España,Tourist Spot,19.27
3665,509,Serpientes,Tourist Spot,1.65
3666,509,Primates,Tourist Spot,18.27
3667,509,Aviario,Tourist Spot,10.90
3668,510,Catamaran Cancun a Isla Mujeres,Tourist Spot,14.40
3669,509,Acuario,Tourist Spot,19.26
3670,509,Puente Ortiz,Tourist Spot,17.65
3671,510,Zona Arqueológica San Miguelito,Tourist Spot,3.13
3672,510,Jungle Tour Adventure Cancun,Tourist Spot,8.30
3673,510,Catamaran Isla Mujeres,Tourist Spot,19.26
3674,510,CANCUN TOURS & CANCUN EXCURSIONS,Tourist Spot,15.20
3675,510,El Meco,Tourist Spot,13.81
3676,510,Gran Puerto,Tourist Spot,14.86
3677,510,Marina Puerto Isla Mujeres - Villa Vera,Tourist Spot,11.47
3678,510,Condominio Bellamar,Tourist Spot,17.89
3679,510,Museo Subacuático de Arte,Tourist Spot,8.91
3680,510,José Martí,Tourist Spot,10.73
3681,510,Zona Arqueológica El Rey,Tourist Spot,8.22
3682,510,las ruinas de EL REY,Tourist Spot,7.20
3683,510,Punta Sur,Tourist Spot,19.30
3684,510,Caracoles y Estrellas de Mar (El Ceviche),Tourist Spot,1.10
3685,510,Playa Norte,Tourist Spot,17.23
3686,510,Playa Tiburón ,Tourist Spot,19.46
3687,510,Dolphin Discovery,Tourist Spot,18.85
3688,510,Varadero Puerto Isla Mujeres,Tourist Spot,9.00
3689,510,Torre a Telmex,Tourist Spot,7.78
3690,511,The Emily Morgan Hotel - a DoubleTree by Hilton,Tourist Spot,17.57
3691,511,Hotel Emma,Tourist Spot,3.54
3692,512,Cementerio Inglés de Málaga,Tourist Spot,10.77
3693,511,San Fernando Cathedral,Tourist Spot,9.90
3694,511,Nix Medical Center,Tourist Spot,5.23
3695,511,Walgreens,Tourist Spot,13.87
3696,511,Tower of the Americas,Tourist Spot,9.36
3697,511,La Villita,Tourist Spot,11.29
3698,511,San Antonio Stock Show and Rodeo,Tourist Spot,17.36
3699,511,Exchange Building,Tourist Spot,10.08
3700,511,Emma Tenayuca,Tourist Spot,0.24
3701,511,Menger Hotel,Tourist Spot,16.94
3702,511,Casa Navarro State Historical Site,Tourist Spot,0.02
3703,511,Hays Street Bridge,Tourist Spot,11.49
3704,511,Tower Life Building,Tourist Spot,15.00
3705,511,Robert E. Lee Hotel,Tourist Spot,18.74
3706,511,Japanese Tea Garden,Tourist Spot,19.72
3707,511,Spanish Governor's Palace,Tourist Spot,6.59
3708,511,VFW Post 76,Tourist Spot,14.39
3709,511,Scottish Rite Cathedral,Tourist Spot,6.38
3710,511,Hot Wells Hotel,Tourist Spot,13.62
3711,512,Jardín Botánico-Histórico La Concepción,Tourist Spot,2.73
3712,512,Alcazaba de Málaga,Tourist Spot,13.29
3713,512,Teatro Cervantes,Tourist Spot,2.16
3714,512,Cementerio Histórico de San Miguel,Tourist Spot,15.89
3715,512,Ermita de Zamarrilla,Tourist Spot,4.48
3716,512,Catedral de Málaga,Tourist Spot,17.61
3717,512,Cueva del Tesoro,Tourist Spot,3.81
3718,512,Casa del Consulado,Tourist Spot,6.41
3719,512,Teatro Romano,Tourist Spot,2.24
3720,512,Yacimientos de la Araña,Tourist Spot,4.87
3721,512,Plaza de Toros La Malagueta,Tourist Spot,17.51
3722,512,La Farola de Málaga,Tourist Spot,15.95
3723,512,Castillo de Gibralfaro,Tourist Spot,5.67
3724,512,Mercado de Atarazanas,Tourist Spot,17.46
3725,512,Iglesia Anglicana de San Jorge,Tourist Spot,8.97
3726,512,Jardín Botánico Molino de Inca,Tourist Spot,12.66
3727,512,Palacio de Ferias y Congresos de Málaga,Tourist Spot,16.51
3728,512,Iglesia del Santo Cristo de la Salud,Tourist Spot,17.87
3729,512,Muelle Uno,Tourist Spot,17.65
3730,513,A carlos Gardel,Tourist Spot,4.92
3731,513,Real City Tours Free Walking Tour,Tourist Spot,14.28
3732,513,Parque de las Esculturas,Tourist Spot,17.75
3733,513,Maríamulata,Tourist Spot,4.51
3734,513,El sembrador de estrellas,Tourist Spot,9.46
3735,513,El Hombre creador de energía,Tourist Spot,1.08
3736,513,Prometeo-Cristo cayendo,Tourist Spot,15.99
3737,513,Reloj de sol,Tourist Spot,16.68
3738,513,El Chelista,Tourist Spot,19.27
3739,513,Parque Berrío,Tourist Spot,19.11
3740,513,El hombre ante los grandes descubrimientos de la ciencia y la naturaleza,Tourist Spot,18.69
3741,513,Oriente,Tourist Spot,8.64
3742,513,Plazoleta de las Esculturas,Tourist Spot,8.64
3743,513,Uva nuevo Occidente,Tourist Spot,11.40
3744,513,El beso,Tourist Spot,2.17
3745,513,Virgen 68,Tourist Spot,16.98
3746,513,Aleksandr Pushkin (1799–1837),Tourist Spot,14.68
3747,513,Maestro forjador de futuro,Tourist Spot,8.72
3748,513,El café,Tourist Spot,19.66
3749,513,Torre de luz,Tourist Spot,16.04
3750,514,Baños arabes,Tourist Spot,0.69
3751,514,Cuarto Real de Santo Domingo,Tourist Spot,11.94
3752,514,Catedral de Granada,Tourist Spot,7.19
3753,514,Corral del Carbón,Tourist Spot,0.93
3754,514,Carmen de los Mártires,Tourist Spot,0.92
3755,514,Palacio de la Madraza,Tourist Spot,13.50
3756,514,Iglesia de Santiago,Tourist Spot,13.16
3757,514,Aljibe de San Nicolás,Tourist Spot,8.14
3758,514,Palacio de los Córdova,Tourist Spot,8.27
3759,514,Casa del Chapiz,Tourist Spot,15.29
3760,514,Casa de Zafra,Tourist Spot,10.69
3761,514,Palacio de Dar al-Horra,Tourist Spot,19.74
3762,514,El Bañuelo,Tourist Spot,19.02
3763,514,Carmen de la Victoria,Tourist Spot,8.53
3764,514,Casa Molino de Ángel Ganivet,Tourist Spot,4.57
3765,514,Puerta de Fajalauza,Tourist Spot,10.33
3766,514,Torre El Fuerte,Tourist Spot,9.91
3767,514,Zona Arqueológica de Medina Elvira,Tourist Spot,15.22
3768,514,Baños arabes,Tourist Spot,16.35
3769,514,Flamenco La Alborea,Tourist Spot,12.58
3770,515,"StifterHaus, OÖ Literaturmuseum",Tourist Spot,8.32
3771,515,Linzer Grottenbahn,Tourist Spot,17.89
3772,515,Schloss Puchenau,Tourist Spot,7.34
3773,515,Franz-Josefs-Warte,Tourist Spot,0.50
3774,515,Atelierhaus Salzamt,Tourist Spot,10.76
3775,515,Stadt Gemeindamt Steyregg,Tourist Spot,1.71
3776,515,Schloss Traun,Tourist Spot,10.30
3777,515,Peinherrnhof,Tourist Spot,18.33
3778,515,Schloss Eschelberg,Tourist Spot,7.86
3779,515,Schloss Ebelsberg,Tourist Spot,1.06
3780,515,Schloss Hohenbrunn,Tourist Spot,0.82
3781,515,Stift St. Florian,Tourist Spot,4.29
3782,515,Pöstlingbergkirche,Tourist Spot,10.14
